2015	9	6	232	12
	751	420	187.750000	15.000000	1.009176e+03
	752	420	188.000000	15.000000	1.009176e+03
	774	420	193.500000	15.000000	1.008496e+03
	828	420	207.000000	15.000000	1.009244e+03
	806	421	201.500000	15.250000	1.009019e+03
	882	421	220.500000	15.250000	1.010506e+03
	704	422	176.000000	15.500000	1.009394e+03
	733	422	183.250000	15.500000	1.010121e+03
	755	422	188.750000	15.500000	1.009211e+03
	835	422	208.750000	15.500000	1.009179e+03
	721	423	180.250000	15.750000	1.010061e+03
	750	423	187.500000	15.750000	1.009166e+03
	801	423	200.250000	15.750000	1.008981e+03
	750	424	187.500000	16.000000	1.009166e+03
	751	424	187.750000	16.000000	1.009166e+03
	768	424	192.000000	16.000000	1.008951e+03
	750	425	187.500000	16.250000	1.009166e+03
	823	425	205.750000	16.250000	1.009374e+03
	824	425	206.000000	16.250000	1.009374e+03
	828	425	207.000000	16.250000	1.009344e+03
	840	425	210.000000	16.250000	1.009111e+03
	826	426	206.500000	16.500000	1.009374e+03
	748	427	187.000000	16.750000	1.009156e+03
	753	427	188.250000	16.750000	1.009164e+03
	728	428	182.000000	17.000000	1.010309e+03
	747	428	186.750000	17.000000	1.009156e+03
	748	428	187.000000	17.000000	1.009156e+03
	829	428	207.250000	17.000000	1.009374e+03
	717	429	179.250000	17.250000	1.009861e+03
	772	429	193.000000	17.250000	1.008976e+03
	708	430	177.000000	17.500000	1.010004e+03
	727	430	181.750000	17.500000	1.010311e+03
	779	430	194.750000	17.500000	1.008781e+03
	767	431	191.750000	17.750000	1.009121e+03
	792	431	198.000000	17.750000	1.009111e+03
	827	433	206.750000	18.250000	1.009581e+03
	699	434	174.750000	18.500000	1.009521e+03
	707	434	176.750000	18.500000	1.009674e+03
	821	434	205.250000	18.500000	1.009769e+03
	827	434	206.750000	18.500000	1.009581e+03
	704	436	176.000000	19.000000	1.009614e+03
	768	436	192.000000	19.000000	1.009014e+03
	820	436	205.000000	19.000000	1.009814e+03
	716	438	179.000000	19.500000	1.010404e+03
	757	438	189.250000	19.500000	1.009461e+03
	795	438	198.750000	19.500000	1.009371e+03
	814	438	203.500000	19.500000	1.009794e+03
	701	439	175.250000	19.750000	1.009539e+03
	774	439	193.500000	19.750000	1.008904e+03
	812	439	203.000000	19.750000	1.009709e+03
	715	440	178.750000	20.000000	1.010406e+03
	757	440	189.250000	20.000000	1.009469e+03
	786	440	196.500000	20.000000	1.009169e+03
	815	440	203.750000	20.000000	1.009729e+03
	699	441	174.750000	20.250000	1.009519e+03
	711	441	177.750000	20.250000	1.010336e+03
	778	441	194.500000	20.250000	1.008964e+03
	810	441	202.500000	20.250000	1.009711e+03
	820	441	205.000000	20.250000	1.009741e+03
	808	442	202.000000	20.500000	1.009739e+03
	818	442	204.500000	20.500000	1.009779e+03
	821	443	205.250000	20.750000	1.009836e+03
	699	444	174.750000	21.000000	1.009569e+03
	818	444	204.500000	21.000000	1.009859e+03
	789	445	197.250000	21.250000	1.009266e+03
	814	445	203.500000	21.250000	1.009979e+03
	698	446	174.500000	21.500000	1.009546e+03
	784	446	196.000000	21.500000	1.009254e+03
	811	446	202.750000	21.500000	1.009904e+03
	806	447	201.500000	21.750000	1.009889e+03
	813	447	203.250000	21.750000	1.010034e+03
	711	448	177.750000	22.000000	1.010659e+03
	753	450	188.250000	22.500000	1.010229e+03
	990	453	247.500000	23.250000	1.009061e+03
	990	454	247.500000	23.500000	1.009061e+03
	850	455	212.500000	23.750000	9.810912e+02
	980	456	245.000000	24.000000	1.008744e+03
	990	456	247.500000	24.000000	1.009059e+03
	995	456	248.750000	24.000000	1.009144e+03
	669	457	167.250000	24.250000	9.457388e+02
	1000	459	250.000000	24.750000	1.008956e+03
	999	461	249.750000	25.250000	1.009014e+03
	770	463	192.500000	25.750000	1.010661e+03
	759	464	189.750000	26.000000	1.010969e+03
	766	464	191.500000	26.000000	1.010849e+03
	996	464	249.000000	26.000000	1.008879e+03
	995	466	248.750000	26.500000	1.009054e+03
	992	470	248.000000	27.500000	1.009134e+03
	985	471	246.250000	27.750000	1.010129e+03
	990	472	247.500000	28.000000	1.009204e+03
	787	473	196.750000	28.250000	1.011874e+03
	983	473	245.750000	28.250000	1.010114e+03
	989	474	247.250000	28.500000	1.009271e+03
	982	475	245.500000	28.750000	1.010016e+03
	980	476	245.000000	29.000000	1.009929e+03
	977	478	244.250000	29.500000	1.010194e+03
	989	478	247.250000	29.500000	1.009384e+03
	984	480	246.000000	30.000000	1.009071e+03
	976	481	244.000000	30.250000	1.010354e+03
	975	483	243.750000	30.750000	1.010431e+03
	981	486	245.250000	31.500000	1.008391e+03
	1000	487	250.000000	31.750000	1.014449e+03
	979	489	244.750000	32.250000	1.008454e+03
	995	489	248.750000	32.250000	1.012496e+03
	978	491	244.500000	32.750000	1.008471e+03
	971	492	242.750000	33.000000	1.011701e+03
	766	494	191.500000	33.500000	1.013736e+03
	964	494	241.000000	33.500000	1.011889e+03
	981	494	245.250000	33.500000	1.009441e+03
	991	494	247.750000	33.500000	1.011301e+03
	767	495	191.750000	33.750000	1.013736e+03
	968	495	242.000000	33.750000	1.011791e+03
	971	495	242.750000	33.750000	1.011894e+03
	980	496	245.000000	34.000000	1.009534e+03
	768	497	192.000000	34.250000	1.013726e+03
	962	497	240.500000	34.250000	1.011691e+03
	958	499	239.500000	34.750000	1.011796e+03
	969	500	242.250000	35.000000	1.012766e+03
	976	500	244.000000	35.000000	1.010814e+03
	956	501	239.000000	35.250000	1.011556e+03
	964	501	241.000000	35.250000	1.012746e+03
	995	502	248.750000	35.500000	1.016241e+03
	975	503	243.750000	35.750000	1.010896e+03
	960	505	240.000000	36.250000	1.012959e+03
	963	505	240.750000	36.250000	1.012414e+03
	982	505	245.500000	36.250000	1.011106e+03
	972	506	243.000000	36.500000	1.011006e+03
	962	507	240.500000	36.750000	1.012654e+03
	994	508	248.500000	37.000000	1.014849e+03
	1000	508	250.000000	37.000000	1.015861e+03
	959	510	239.750000	37.500000	1.013186e+03
	997	510	249.250000	37.500000	1.014066e+03
	998	512	249.500000	38.000000	1.014671e+03
	951	514	237.750000	38.500000	1.013361e+03
	956	514	239.000000	38.500000	1.013221e+03
	734	515	183.500000	38.750000	1.017614e+03
	1000	515	250.000000	38.750000	1.013979e+03
	675	516	168.750000	39.000000	1.023734e+03
	967	516	241.750000	39.000000	1.018579e+03
	993	517	248.250000	39.250000	1.019161e+03
	952	518	238.000000	39.500000	1.013261e+03
	966	518	241.500000	39.500000	1.018641e+03
	960	520	240.000000	40.000000	1.018451e+03
	988	520	247.000000	40.000000	1.020406e+03
	993	520	248.250000	40.000000	1.020124e+03
	991	524	247.750000	41.000000	1.020231e+03
	873	525	218.250000	41.250000	1.028381e+03
	944	525	236.000000	41.250000	1.017681e+03
	962	527	240.500000	41.750000	1.020486e+03
	974	527	243.500000	41.750000	1.021074e+03
	950	529	237.500000	42.250000	1.020561e+03
	778	530	194.500000	42.500000	9.921663e+02
	990	531	247.500000	42.750000	1.021954e+03
	996	532	249.000000	43.000000	1.022379e+03
	949	533	237.250000	43.250000	1.020444e+03
	968	533	242.000000	43.250000	1.020269e+03
	973	533	243.250000	43.250000	1.020054e+03
	983	533	245.750000	43.250000	1.021506e+03
	984	533	246.000000	43.250000	1.021506e+03
	949	535	237.250000	43.750000	1.020551e+03
	989	535	247.250000	43.750000	1.021114e+03
	994	535	248.500000	43.750000	1.021709e+03
	732	536	183.000000	44.000000	1.017264e+03
