2015	3	20	159	12
	815	440	203.750000	20.000000	1.018100e+03
	998	440	249.500000	20.000000	1.014170e+03
	999	440	249.750000	20.000000	1.014170e+03
	820	441	205.000000	20.250000	1.018763e+03
	817	442	204.250000	20.500000	1.018818e+03
	664	454	166.000000	23.500000	1.012545e+03
	997	455	249.250000	23.750000	1.014307e+03
	977	456	244.250000	24.000000	1.015828e+03
	852	457	213.000000	24.250000	1.019407e+03
	979	458	244.750000	24.500000	1.015765e+03
	860	460	215.000000	25.000000	1.019750e+03
	891	460	222.750000	25.000000	1.020518e+03
	1000	460	250.000000	25.000000	1.013645e+03
	973	461	243.250000	25.250000	1.016140e+03
	998	462	249.500000	25.500000	1.013698e+03
	914	463	228.500000	25.750000	1.021018e+03
	865	464	216.250000	26.000000	1.020003e+03
	897	464	224.250000	26.000000	1.020710e+03
	868	465	217.000000	26.250000	1.019955e+03
	900	466	225.000000	26.500000	1.020720e+03
	871	468	217.750000	27.000000	1.020013e+03
	874	469	218.500000	27.250000	1.020008e+03
	922	469	230.500000	27.250000	1.020888e+03
	906	470	226.500000	27.500000	1.020570e+03
	909	472	227.250000	28.000000	1.020602e+03
	983	474	245.750000	28.500000	1.015765e+03
	913	476	228.250000	29.000000	1.020600e+03
	982	476	245.500000	29.000000	1.015785e+03
	980	477	245.000000	29.250000	1.015782e+03
	972	478	243.000000	29.500000	1.016778e+03
	984	480	246.000000	30.000000	1.015280e+03
	970	481	242.500000	30.250000	1.016580e+03
	983	482	245.750000	30.500000	1.015245e+03
	976	483	244.000000	30.750000	1.016205e+03
	982	484	245.500000	31.000000	1.015112e+03
	923	486	230.750000	31.500000	1.020193e+03
	981	486	245.250000	31.500000	1.015133e+03
	967	487	241.750000	31.750000	1.016953e+03
	996	488	249.000000	32.000000	1.017900e+03
	928	490	232.000000	32.500000	1.020318e+03
	977	492	244.250000	33.000000	1.015703e+03
	993	493	248.250000	33.250000	1.017305e+03
	962	494	240.500000	33.500000	1.016153e+03
	971	497	242.750000	34.250000	1.016852e+03
	959	498	239.750000	34.500000	1.015867e+03
	966	498	241.500000	34.500000	1.016448e+03
	1000	498	250.000000	34.500000	1.019000e+03
	968	500	242.000000	35.000000	1.016872e+03
	963	501	240.750000	35.250000	1.016562e+03
	992	501	248.000000	35.250000	1.018890e+03
	971	503	242.750000	35.750000	1.016487e+03
