2015	3	18	6	15
	79	95	209.750000	33.750000	9.826908e-01
	158	97	229.500000	34.250000	1.817156e+00
	107	113	216.750000	38.250000	1.645792e+00
	46	117	201.500000	39.250000	1.452077e+00
	77	137	209.250000	44.250000	1.936365e+00
	148	162	227.000000	50.500000	3.046502e+00
