2014	11	14	7	15
	208	85	242.000000	31.250000	2.795379e+00
	76	87	209.000000	31.750000	1.621913e+00
	160	94	230.000000	33.500000	1.003515e+00
	138	126	224.500000	41.500000	1.871507e+00
	71	142	207.750000	45.500000	2.139728e+00
	90	170	212.500000	52.500000	1.990717e+00
	110	191	217.500000	57.750000	2.527158e+00
