2015	2	12	7	3
	88	96	212.000000	34.000000	8.734787e-01
	161	98	230.250000	34.500000	1.931461e+00
	122	113	220.500000	38.250000	3.179433e+00
	82	122	210.500000	40.500000	1.260909e+00
	56	151	204.000000	47.750000	1.421096e+00
	120	155	220.000000	48.750000	3.682348e+00
	98	190	214.500000	57.500000	1.223656e+00
