track_id,time,lon,lat,value,triple_overlap,slp_value
3,2014-10-01 00:00:00,174.0,38.5,61.89134,False,990.0193
3,2014-10-01 03:00:00,174.75,39.0,45.56809,False,990.7413
3,2014-10-01 06:00:00,173.5,40.0,27.15563,False,993.5062
3,2014-10-01 09:00:00,174.5,40.0,22.10844,False,995.1038
3,2014-10-01 12:00:00,174.25,40.0,22.44587,False,995.5432
3,2014-10-01 15:00:00,175.0,39.75,20.17765,False,995.035
3,2014-10-01 18:00:00,175.75,39.25,14.31408,False,996.6044
3,2014-10-01 21:00:00,178.75,38.0,19.30545,False,1006.047
3,2014-10-02 00:00:00,178.25,37.75,15.70052,False,1006.532
3,2014-10-02 03:00:00,180.5,36.75,15.96911,False,997.3219
3,2014-10-02 06:00:00,186.25,35.5,18.44485,False,998.2037
3,2014-10-02 09:00:00,186.75,35.0,17.16178,False,998.5769
3,2014-10-02 12:00:00,188.0,34.5,15.98464,False,998.5687
3,2014-10-02 15:00:00,190.25,34.25,15.74716,False,1000.861
3,2014-10-02 18:00:00,193.75,34.5,17.31971,False,1003.764
3,2014-10-02 21:00:00,194.0,34.0,15.08312,False,1013.446
3,2014-10-03 00:00:00,193.75,33.5,15.5357,False,1005.74
3,2014-10-03 03:00:00,195.25,33.75,20.34396,True,1006.393
3,2014-10-03 06:00:00,195.5,33.5,22.78298,False,1008.126
3,2014-10-03 09:00:00,195.5,33.25,18.84502,True,1008.481
3,2014-10-03 12:00:00,194.75,33.0,16.56634,False,1008.571
3,2014-10-03 15:00:00,195.0,32.75,15.16863,False,1008.206
3,2014-10-03 18:00:00,195.25,32.25,15.32031,False,1009.074
3,2014-10-03 21:00:00,195.25,31.75,14.38051,False,1012.477
3,2014-10-04 00:00:00,199.5,34.25,28.83418,False,1008.717
3,2014-10-04 03:00:00,200.25,34.25,25.66349,False,1008.985
3,2014-10-04 06:00:00,201.5,34.75,21.84691,False,1010.249
3,2014-10-04 09:00:00,202.0,34.5,13.90336,False,1010.721
3,2014-10-04 12:00:00,203.25,35.25,16.44782,False,1010.307
3,2014-10-04 15:00:00,203.75,35.25,15.03261,False,1010.557
3,2014-10-04 18:00:00,203.25,32.75,19.68348,False,1012.663
3,2014-10-04 21:00:00,204.0,33.25,27.96145,True,1012.439
3,2014-10-05 00:00:00,204.5,33.25,22.21997,False,1012.0
3,2014-10-05 03:00:00,205.0,33.5,15.7014,False,1008.766
3,2014-10-05 06:00:00,205.0,34.25,19.28878,False,1007.894
3,2014-10-05 09:00:00,204.5,34.25,94.0513,True,1006.497
3,2014-10-05 12:00:00,205.25,35.25,91.83884,True,1005.393
3,2014-10-05 15:00:00,206.0,36.0,84.23258,True,1004.986
3,2014-10-05 18:00:00,207.0,35.25,29.63382,False,1005.471
3,2014-10-05 21:00:00,207.25,35.0,19.19419,False,1008.716
3,2014-10-06 00:00:00,206.25,34.25,51.70267,True,1006.841
3,2014-10-06 03:00:00,207.0,35.0,41.4551,True,1006.9
3,2014-10-06 06:00:00,207.75,34.5,21.37063,False,1007.953
3,2014-10-06 09:00:00,208.0,35.75,25.53423,False,1007.546
3,2014-10-06 12:00:00,209.0,36.25,21.74969,False,1006.616
3,2014-10-06 15:00:00,210.25,38.5,78.82289,True,1006.49
3,2014-10-06 18:00:00,210.75,38.75,39.2626,False,1008.303
3,2014-10-06 21:00:00,211.75,39.75,34.70523,False,1008.498
3,2014-10-07 00:00:00,212.5,39.75,39.9022,True,1007.832
3,2014-10-07 03:00:00,213.0,40.0,29.98697,False,1007.999
3,2014-10-07 06:00:00,214.25,41.25,25.22041,False,1008.884
3,2014-10-07 09:00:00,214.25,41.25,15.11303,False,1009.268
3,2014-10-07 12:00:00,216.25,43.0,20.48387,True,1008.698
3,2014-10-07 15:00:00,217.25,44.0,16.21603,False,1001.506
3,2014-10-07 18:00:00,218.25,44.5,15.38745,False,1002.867
3,2014-10-07 21:00:00,219.75,46.0,15.21222,False,1003.713
3,2014-10-08 00:00:00,217.25,48.0,16.28237,False,1003.297
3,2014-10-08 03:00:00,217.75,48.25,16.50191,False,1003.325
3,2014-10-08 06:00:00,217.75,48.25,16.14205,False,1004.071
92,2014-10-02 21:00:00,207.25,17.0,20.64077,False,1011.103
92,2014-10-03 00:00:00,207.0,17.0,16.06565,False,1010.823
92,2014-10-03 03:00:00,204.0,20.0,18.73705,True,1011.313
92,2014-10-03 06:00:00,204.0,20.0,22.13726,True,1013.526
92,2014-10-03 09:00:00,203.75,20.0,19.79808,True,1013.438
92,2014-10-03 12:00:00,204.0,20.0,17.45918,True,1011.904
92,2014-10-03 15:00:00,204.0,20.0,19.73446,True,1012.076
92,2014-10-03 18:00:00,204.0,20.0,19.96743,True,1013.124
92,2014-10-03 21:00:00,204.0,20.25,18.23262,False,1013.028
92,2014-10-04 00:00:00,204.5,20.0,16.34474,False,1012.162
92,2014-10-04 03:00:00,204.0,20.0,17.73933,False,1012.175
92,2014-10-04 06:00:00,204.0,20.0,18.07609,True,1014.144
92,2014-10-04 09:00:00,204.0,20.0,17.52557,True,1014.286
120,2014-10-03 12:00:00,208.75,38.0,16.14885,True,1009.114
120,2014-10-03 15:00:00,210.25,38.75,20.92297,True,1010.009
120,2014-10-03 18:00:00,211.5,39.25,26.50298,True,1011.789
120,2014-10-03 21:00:00,213.0,40.0,30.4527,True,1012.145
120,2014-10-04 00:00:00,214.25,41.0,20.82169,False,1012.609
120,2014-10-04 03:00:00,215.5,41.75,22.08884,True,1013.425
120,2014-10-04 06:00:00,217.0,42.5,22.5426,False,1011.632
120,2014-10-04 09:00:00,213.5,41.5,16.66345,False,1009.778
120,2014-10-04 12:00:00,214.75,42.75,22.2773,False,1009.052
120,2014-10-04 15:00:00,216.75,44.25,21.8389,False,1009.0
120,2014-10-04 18:00:00,218.0,45.25,20.07451,False,1009.961
126,2014-10-03 18:00:00,203.25,36.0,16.04935,False,1009.914
126,2014-10-03 21:00:00,203.25,36.0,15.25289,False,1010.237
126,2014-10-04 00:00:00,204.5,36.75,25.6206,True,1008.949
126,2014-10-04 03:00:00,205.25,37.25,21.70144,True,1008.88
126,2014-10-04 06:00:00,206.0,38.0,20.8688,True,1010.009
126,2014-10-04 09:00:00,207.0,38.75,19.89302,False,1009.778
126,2014-10-04 12:00:00,208.0,39.75,15.65543,False,1009.052
144,2014-10-04 18:00:00,209.5,41.25,17.45867,False,1009.961
144,2014-10-04 21:00:00,211.0,42.25,23.81193,True,1010.156
144,2014-10-05 00:00:00,211.5,42.5,15.21375,False,1009.54
144,2014-10-05 03:00:00,214.0,44.25,15.2334,True,1009.559
144,2014-10-05 06:00:00,215.75,45.5,15.29622,False,993.8219
144,2014-10-05 09:00:00,214.25,42.5,19.83103,False,1013.987
144,2014-10-05 12:00:00,214.0,42.0,23.80706,True,1014.728
144,2014-10-05 15:00:00,212.25,40.25,46.73083,True,1013.079
144,2014-10-05 18:00:00,212.25,40.5,45.91975,False,1015.089
144,2014-10-05 21:00:00,212.75,41.5,39.66985,False,1012.916
144,2014-10-06 00:00:00,213.25,42.5,44.98154,False,1004.788
144,2014-10-06 03:00:00,213.75,43.25,45.64935,False,1005.635
144,2014-10-06 06:00:00,213.25,43.5,44.93656,False,1006.547
144,2014-10-06 09:00:00,212.75,44.0,47.57487,False,1006.139
144,2014-10-06 12:00:00,212.25,44.0,81.80457,False,1004.783
144,2014-10-06 15:00:00,213.25,45.25,83.02111,False,1005.872
144,2014-10-06 18:00:00,212.75,45.0,59.88001,False,1005.081
144,2014-10-06 21:00:00,213.0,45.5,48.32496,False,1004.741
144,2014-10-07 00:00:00,213.5,46.0,48.09835,False,1004.659
144,2014-10-07 03:00:00,214.0,46.25,45.57782,True,1003.904
144,2014-10-07 06:00:00,214.5,46.25,35.03917,False,1003.719
144,2014-10-07 09:00:00,215.0,47.0,24.90311,False,1002.855
144,2014-10-07 12:00:00,216.75,46.0,17.89826,False,1008.906
144,2014-10-07 15:00:00,215.5,47.75,24.21168,False,1001.506
144,2014-10-07 18:00:00,216.25,47.75,22.36114,False,1002.867
144,2014-10-07 21:00:00,216.75,47.75,19.33555,False,1003.713
144,2014-10-08 00:00:00,217.25,48.0,16.28237,False,1003.297
145,2014-10-04 18:00:00,165.0,47.0,22.7161,False,1019.491
145,2014-10-04 21:00:00,166.5,46.5,48.26434,False,1001.951
145,2014-10-05 00:00:00,169.0,47.25,59.77471,False,1001.38
145,2014-10-05 03:00:00,171.25,47.5,54.63683,False,999.6362
145,2014-10-05 06:00:00,173.25,48.0,64.61598,False,1011.952
145,2014-10-05 09:00:00,175.0,48.5,79.91531,False,1013.83
145,2014-10-05 12:00:00,176.5,49.0,86.70697,False,988.4807
145,2014-10-05 15:00:00,178.0,49.75,95.18858,False,985.5087
145,2014-10-05 18:00:00,178.75,50.75,76.72572,False,984.7363
145,2014-10-05 21:00:00,182.0,50.25,5.668283,False,990.1781
145,2014-10-06 00:00:00,182.75,49.75,72.19289,True,992.2656
145,2014-10-06 03:00:00,183.25,50.5,64.02585,False,992.005
145,2014-10-06 06:00:00,184.25,50.75,58.68842,True,992.115
145,2014-10-06 09:00:00,183.75,51.75,45.46539,True,992.4788
145,2014-10-06 12:00:00,183.5,52.25,37.70869,False,992.2506
145,2014-10-06 15:00:00,184.75,51.5,42.2351,False,991.4175
145,2014-10-06 18:00:00,183.0,52.25,40.17135,False,991.5181
145,2014-10-06 21:00:00,182.25,52.25,33.60249,False,989.3831
145,2014-10-07 00:00:00,181.75,52.0,28.85114,False,989.1994
145,2014-10-07 03:00:00,181.0,52.0,26.56775,False,987.9969
145,2014-10-07 06:00:00,180.5,52.0,31.54465,False,987.7544
145,2014-10-07 09:00:00,179.0,52.25,25.78813,False,987.6875
145,2014-10-07 12:00:00,180.0,52.75,22.97744,False,986.8206
145,2014-10-07 15:00:00,178.75,52.75,20.24808,False,985.1581
145,2014-10-07 18:00:00,180.25,53.0,44.02454,False,984.1825
145,2014-10-07 21:00:00,180.75,53.25,22.72355,False,983.6106
145,2014-10-08 00:00:00,179.25,53.0,19.00293,False,983.815
145,2014-10-08 03:00:00,179.5,52.5,20.42252,False,983.425
145,2014-10-08 06:00:00,178.5,53.0,26.6307,False,952.6013
146,2014-10-04 18:00:00,207.0,48.5,18.73675,False,1002.316
146,2014-10-04 21:00:00,208.25,49.75,37.53569,False,1000.924
146,2014-10-05 00:00:00,209.0,51.5,77.20305,True,997.7425
146,2014-10-05 03:00:00,210.25,52.5,88.11886,True,995.2363
146,2014-10-05 06:00:00,211.75,53.5,97.64121,True,993.8219
146,2014-10-05 09:00:00,213.5,54.5,90.53358,True,992.365
146,2014-10-05 12:00:00,215.5,55.25,66.79553,False,989.5606
146,2014-10-05 15:00:00,218.0,56.5,38.34603,False,984.7963
146,2014-10-05 18:00:00,220.25,57.75,29.92541,False,984.5687
146,2014-10-05 21:00:00,219.0,59.0,0.7864618,False,990.8056
146,2014-10-06 00:00:00,220.25,59.75,12.71422,False,991.8981
146,2014-10-06 03:00:00,222.0,58.5,6.878753,False,995.61
146,2014-10-06 06:00:00,223.25,58.5,42.0391,False,998.94
155,2014-10-05 00:00:00,207.0,35.25,15.08528,False,1012.27
155,2014-10-05 03:00:00,207.5,35.5,31.12445,False,1011.629
155,2014-10-05 06:00:00,207.75,35.5,15.60333,False,1013.002
155,2014-10-05 09:00:00,208.75,37.0,25.30504,False,1012.19
155,2014-10-05 12:00:00,209.25,37.25,21.29984,False,1012.176
155,2014-10-05 15:00:00,209.25,37.75,20.80866,False,1012.176
155,2014-10-05 18:00:00,208.5,38.0,50.15439,False,1005.471
155,2014-10-05 21:00:00,208.25,38.25,100.3808,True,1005.796
155,2014-10-06 00:00:00,209.25,39.5,86.70348,True,1004.788
155,2014-10-06 03:00:00,210.0,40.25,90.68147,True,1005.635
155,2014-10-06 06:00:00,209.75,39.75,33.2164,False,1006.162
155,2014-10-06 09:00:00,210.0,39.5,21.95621,True,1009.226
155,2014-10-06 12:00:00,211.0,40.5,19.97388,False,1004.783
155,2014-10-06 15:00:00,211.5,39.5,8.359631,False,1006.49
155,2014-10-06 18:00:00,211.25,39.5,76.26372,True,1007.333
155,2014-10-06 21:00:00,211.75,39.75,34.70523,False,1008.498
190,2014-10-05 21:00:00,183.25,45.5,64.59738,False,990.1781
190,2014-10-06 00:00:00,184.5,44.5,45.9185,False,992.2656
190,2014-10-06 03:00:00,185.75,45.0,40.56737,False,1000.602
190,2014-10-06 06:00:00,186.5,46.75,62.29062,False,995.9625
190,2014-10-06 09:00:00,187.25,46.75,64.72303,True,994.7587
190,2014-10-06 12:00:00,188.0,46.75,63.71697,True,993.2656
190,2014-10-06 15:00:00,188.5,47.0,58.28129,False,991.2425
190,2014-10-06 18:00:00,189.0,47.0,59.22642,False,989.6656
190,2014-10-06 21:00:00,189.75,46.75,50.07977,False,989.7281
190,2014-10-07 00:00:00,189.25,47.0,2.672785,False,989.0769
190,2014-10-07 03:00:00,190.0,48.25,58.8244,True,987.6394
190,2014-10-07 06:00:00,190.75,47.75,26.76631,False,989.2169
190,2014-10-07 09:00:00,191.25,48.0,19.04166,False,989.1975
190,2014-10-07 12:00:00,193.25,48.75,43.90005,False,989.0931
190,2014-10-07 15:00:00,194.5,48.75,50.8509,False,989.5681
190,2014-10-07 18:00:00,195.0,49.25,38.7926,False,991.03
190,2014-10-07 21:00:00,195.0,50.0,55.29671,True,990.5381
190,2014-10-08 00:00:00,195.5,50.75,31.73951,False,996.31
190,2014-10-08 03:00:00,196.5,51.0,40.10724,False,994.9225
190,2014-10-08 06:00:00,196.5,51.5,37.7151,False,994.5963
190,2014-10-08 09:00:00,196.75,51.75,22.55563,False,996.6788
190,2014-10-08 12:00:00,197.0,52.0,22.87814,False,994.9487
190,2014-10-08 15:00:00,197.25,52.5,15.96037,False,950.0312
190,2014-10-08 18:00:00,197.75,52.75,16.24615,False,950.3606
190,2014-10-08 21:00:00,200.75,52.25,22.29268,False,1011.761
190,2014-10-09 00:00:00,201.0,52.75,15.14428,False,1009.776
190,2014-10-09 03:00:00,200.0,53.25,22.58969,False,1007.044
190,2014-10-09 06:00:00,200.0,53.75,47.49625,False,952.9731
190,2014-10-09 09:00:00,199.25,54.0,46.23252,False,954.2112
190,2014-10-09 12:00:00,198.75,54.25,37.72097,False,954.9375
190,2014-10-09 15:00:00,198.25,54.25,31.87062,False,956.385
190,2014-10-09 18:00:00,198.5,54.5,22.23934,False,958.1588
190,2014-10-09 21:00:00,198.25,55.75,18.81262,False,959.8675
190,2014-10-10 00:00:00,197.25,55.25,20.14331,False,961.9288
190,2014-10-10 03:00:00,197.25,55.25,21.40687,False,963.1082
190,2014-10-10 06:00:00,197.5,55.25,18.21064,False,964.7137
190,2014-10-10 09:00:00,197.5,55.25,18.9046,False,965.975
190,2014-10-10 12:00:00,197.5,55.25,16.8882,False,966.6869
190,2014-10-10 15:00:00,196.0,55.0,6.415388,False,976.2125
190,2014-10-10 18:00:00,195.5,54.5,16.87802,False,969.6269
190,2014-10-10 21:00:00,192.75,53.5,16.66471,False,982.0144
190,2014-10-11 00:00:00,200.0,56.0,11.15763,False,983.5281
190,2014-10-11 03:00:00,200.0,56.0,10.50768,False,984.7181
190,2014-10-11 06:00:00,201.25,55.5,21.8317,False,986.4369
190,2014-10-11 09:00:00,200.5,55.75,21.19749,False,987.9075
190,2014-10-11 12:00:00,200.75,55.75,20.55737,False,989.08
190,2014-10-11 15:00:00,200.5,55.75,17.50797,False,989.5963
190,2014-10-11 18:00:00,200.75,55.75,16.03453,False,990.7719
190,2014-10-11 21:00:00,202.25,58.0,18.59651,False,992.1831
190,2014-10-12 00:00:00,202.25,58.25,19.06761,False,992.5144
190,2014-10-12 03:00:00,202.5,58.5,15.4255,False,993.33
190,2014-10-12 06:00:00,202.5,58.75,18.73999,False,994.7068
190,2014-10-12 09:00:00,202.75,59.0,15.87511,False,996.2569
190,2014-10-12 12:00:00,199.0,59.0,15.06962,False,997.9182
211,2014-10-06 09:00:00,187.0,42.75,48.95932,False,994.8013
211,2014-10-06 12:00:00,188.0,43.0,49.33614,False,993.8231
211,2014-10-06 15:00:00,189.0,43.25,54.76713,True,992.17
211,2014-10-06 18:00:00,190.25,43.5,44.25533,False,990.8631
211,2014-10-06 21:00:00,192.5,44.25,18.32109,False,989.7281
211,2014-10-07 00:00:00,192.25,44.0,30.09708,False,989.0769
211,2014-10-07 03:00:00,192.25,45.0,12.7349,False,987.6394
211,2014-10-07 06:00:00,194.25,45.5,45.51222,False,991.3144
211,2014-10-07 09:00:00,195.25,45.25,64.92525,False,991.7075
211,2014-10-07 12:00:00,196.0,45.75,34.71809,False,992.8206
211,2014-10-07 15:00:00,197.25,46.25,59.40135,True,991.8281
211,2014-10-07 18:00:00,198.25,46.5,36.13951,False,995.05
211,2014-10-07 21:00:00,199.0,47.5,57.40783,False,994.5531
211,2014-10-08 00:00:00,199.75,48.0,46.10186,False,996.31
211,2014-10-08 03:00:00,200.25,48.75,59.24604,True,994.9225
211,2014-10-08 06:00:00,199.75,50.0,48.69695,True,994.5963
211,2014-10-08 09:00:00,201.0,50.25,37.71324,False,996.6788
211,2014-10-08 12:00:00,202.0,50.25,25.34912,False,994.9487
211,2014-10-08 15:00:00,202.5,49.75,30.43241,False,1005.559
211,2014-10-08 18:00:00,203.0,50.5,25.18278,False,1011.118
211,2014-10-08 21:00:00,202.75,51.5,23.1442,False,1011.761
211,2014-10-09 00:00:00,201.75,50.75,20.9309,False,1009.776
211,2014-10-09 03:00:00,202.75,52.25,15.91116,False,1007.044
211,2014-10-09 06:00:00,203.0,54.25,37.0654,False,952.9731
211,2014-10-09 09:00:00,203.5,54.75,44.17375,False,954.2112
211,2014-10-09 12:00:00,202.5,55.0,42.74581,False,954.9375
211,2014-10-09 15:00:00,201.25,55.25,43.02276,False,956.385
211,2014-10-09 18:00:00,201.75,55.75,38.28397,False,991.8738
211,2014-10-09 21:00:00,201.75,56.0,30.31334,False,988.55
211,2014-10-10 00:00:00,202.0,56.0,29.14468,False,985.0112
211,2014-10-10 03:00:00,201.75,55.75,20.69065,False,963.1082
211,2014-10-10 06:00:00,200.0,56.25,23.06656,False,964.7137
211,2014-10-10 09:00:00,200.0,56.25,25.22544,False,965.975
211,2014-10-10 12:00:00,200.0,56.25,28.11386,False,966.6869
211,2014-10-10 15:00:00,200.0,56.25,26.36454,False,976.2125
211,2014-10-10 18:00:00,200.0,56.0,19.97314,False,969.6269
211,2014-10-10 21:00:00,200.0,56.0,12.8285,False,982.0144
211,2014-10-11 00:00:00,200.0,56.0,11.15763,False,983.5281
228,2014-10-07 03:00:00,191.5,36.5,29.81196,True,1000.062
228,2014-10-07 06:00:00,192.25,36.0,29.6534,True,1000.902
228,2014-10-07 09:00:00,193.0,35.75,17.82476,False,1010.148
228,2014-10-07 12:00:00,193.5,35.0,15.27214,False,992.8206
228,2014-10-07 15:00:00,194.75,35.0,15.14861,False,998.6281
273,2014-10-08 15:00:00,204.0,20.0,15.31066,False,1014.724
273,2014-10-08 18:00:00,204.0,20.0,16.06563,False,1016.223
273,2014-10-08 21:00:00,204.25,20.25,16.87732,True,1016.891
273,2014-10-09 00:00:00,204.0,20.0,19.42703,False,1013.894
273,2014-10-09 03:00:00,204.0,20.0,19.54769,False,1014.189
273,2014-10-09 06:00:00,204.0,20.0,17.81194,False,1016.251
273,2014-10-09 09:00:00,204.0,20.0,18.94148,True,1015.884
273,2014-10-09 12:00:00,204.0,20.0,19.14632,True,1014.667
273,2014-10-09 15:00:00,203.75,19.75,22.84454,True,1013.865
273,2014-10-09 18:00:00,204.0,20.0,27.75438,True,1014.736
273,2014-10-09 21:00:00,203.75,19.75,31.66551,True,1014.49
273,2014-10-10 00:00:00,204.0,20.0,29.67352,True,1012.856
273,2014-10-10 03:00:00,204.0,20.0,28.11664,True,1012.816
273,2014-10-10 06:00:00,203.75,20.0,24.67957,True,1014.824
273,2014-10-10 09:00:00,204.0,20.0,24.86747,True,1015.045
273,2014-10-10 12:00:00,203.75,20.0,25.74697,False,1013.522
273,2014-10-10 15:00:00,203.75,19.75,30.43183,True,1013.31
273,2014-10-10 18:00:00,203.75,19.75,31.98757,True,1014.219
273,2014-10-10 21:00:00,203.75,19.75,32.91495,True,1014.839
273,2014-10-11 00:00:00,204.0,20.0,30.42797,True,1012.313
273,2014-10-11 03:00:00,203.75,20.0,33.33375,True,1012.178
273,2014-10-11 06:00:00,203.75,19.75,37.03339,True,1013.782
273,2014-10-11 09:00:00,203.75,20.0,40.25246,True,1013.912
273,2014-10-11 12:00:00,203.75,20.0,35.68798,True,1013.453
273,2014-10-11 15:00:00,203.75,20.0,29.05296,True,1012.561
273,2014-10-11 18:00:00,203.75,20.0,27.47226,True,1013.049
273,2014-10-11 21:00:00,203.75,20.0,30.92673,False,1013.133
273,2014-10-12 00:00:00,204.0,20.0,33.1911,True,1011.149
273,2014-10-12 03:00:00,204.0,20.0,31.72137,True,1011.89
273,2014-10-12 06:00:00,203.75,20.0,27.63789,True,1014.149
273,2014-10-12 09:00:00,203.75,20.0,26.90435,True,1014.644
273,2014-10-12 12:00:00,203.75,20.0,24.65169,True,1013.623
273,2014-10-12 15:00:00,203.75,20.0,22.87869,True,1013.169
273,2014-10-12 18:00:00,203.75,20.0,20.63551,True,1013.716
273,2014-10-12 21:00:00,204.0,20.0,18.64729,True,1014.795
273,2014-10-13 00:00:00,204.0,20.0,25.46297,True,1013.254
273,2014-10-13 03:00:00,203.75,19.75,27.12821,True,1012.735
273,2014-10-13 06:00:00,204.0,20.0,28.13401,False,1014.483
273,2014-10-13 09:00:00,203.75,20.0,25.49609,True,1014.756
273,2014-10-13 12:00:00,203.75,20.0,25.0943,True,1013.617
273,2014-10-13 15:00:00,203.75,20.0,22.10862,True,1013.568
273,2014-10-13 18:00:00,203.75,19.75,20.41353,True,1014.479
273,2014-10-13 21:00:00,204.0,20.0,26.61467,True,1014.301
273,2014-10-14 00:00:00,203.75,20.0,16.30119,True,1012.384
273,2014-10-14 03:00:00,204.0,20.0,21.32165,False,1012.354
273,2014-10-14 06:00:00,203.75,20.0,22.62467,False,1013.691
273,2014-10-14 09:00:00,203.75,20.0,21.6845,False,1013.464
273,2014-10-14 12:00:00,203.75,20.0,20.35259,True,1012.681
273,2014-10-14 15:00:00,204.0,20.0,22.55871,True,1011.774
273,2014-10-14 18:00:00,203.75,20.0,24.80083,True,1013.37
273,2014-10-14 21:00:00,203.5,20.0,21.68766,True,1014.309
273,2014-10-15 00:00:00,204.25,20.25,17.01308,False,1012.062
273,2014-10-15 03:00:00,204.0,20.0,21.30778,True,1011.914
273,2014-10-15 06:00:00,204.0,20.0,21.68618,True,1013.443
273,2014-10-15 09:00:00,203.75,20.0,20.77734,True,1013.905
273,2014-10-15 12:00:00,204.0,20.0,18.52752,True,1012.7
273,2014-10-15 15:00:00,204.0,20.0,17.06719,True,1012.259
273,2014-10-15 18:00:00,204.0,20.0,18.92592,True,1013.55
273,2014-10-15 21:00:00,204.0,20.0,17.93102,True,1013.576
273,2014-10-16 00:00:00,204.0,20.0,17.56739,False,1011.264
273,2014-10-16 03:00:00,204.0,20.0,17.72648,False,1011.785
273,2014-10-16 06:00:00,204.0,20.0,19.88298,True,1013.511
273,2014-10-16 09:00:00,204.0,20.0,23.55916,True,1013.53
273,2014-10-16 12:00:00,204.0,20.0,25.49425,True,1012.049
273,2014-10-16 15:00:00,203.75,19.75,21.74319,True,1011.298
273,2014-10-16 18:00:00,204.0,20.0,21.44187,True,1012.264
273,2014-10-16 21:00:00,203.75,20.0,17.67371,False,1013.082
273,2014-10-17 00:00:00,204.0,20.0,19.52697,False,1011.2
273,2014-10-17 03:00:00,204.0,20.0,19.30924,False,1011.547
273,2014-10-17 06:00:00,204.0,20.0,21.29367,True,1013.164
273,2014-10-17 09:00:00,204.0,20.0,25.087,True,1013.102
273,2014-10-17 12:00:00,203.75,20.0,25.18446,True,1011.289
273,2014-10-17 15:00:00,203.75,20.0,24.95953,True,1011.022
273,2014-10-17 18:00:00,204.0,20.25,28.16862,False,1011.747
273,2014-10-17 21:00:00,203.5,20.0,27.65835,True,1012.109
273,2014-10-18 00:00:00,203.5,20.0,22.97201,True,1009.356
273,2014-10-18 03:00:00,203.5,21.0,15.55635,False,1010.214
273,2014-10-18 06:00:00,203.5,21.0,18.79825,False,1012.199
273,2014-10-18 09:00:00,202.75,21.0,19.6325,False,1013.316
273,2014-10-18 12:00:00,202.5,21.5,18.07975,False,1012.562
273,2014-10-18 15:00:00,202.75,22.0,15.89637,False,1012.959
273,2014-10-18 18:00:00,202.5,22.0,15.04383,False,1015.407
273,2014-10-18 21:00:00,203.75,21.0,19.11958,False,1015.593
273,2014-10-19 00:00:00,203.75,21.0,15.24111,False,1014.939
273,2014-10-19 03:00:00,203.5,21.0,15.1956,False,1014.564
273,2014-10-19 06:00:00,204.25,20.25,25.20758,False,1015.942
273,2014-10-19 09:00:00,204.25,20.25,28.92795,False,1016.308
273,2014-10-19 12:00:00,204.0,20.25,31.13531,False,1014.929
273,2014-10-19 15:00:00,204.0,20.25,25.17599,False,1014.156
273,2014-10-19 18:00:00,204.0,20.25,25.42099,False,1015.718
273,2014-10-19 21:00:00,204.0,20.0,25.0763,True,1015.508
273,2014-10-20 00:00:00,203.75,20.0,32.58744,True,1012.917
273,2014-10-20 03:00:00,203.75,20.0,30.25779,True,1013.396
273,2014-10-20 06:00:00,203.75,20.0,26.65891,True,1015.309
273,2014-10-20 09:00:00,203.75,20.0,32.55884,True,1014.725
273,2014-10-20 12:00:00,203.75,20.0,29.19053,True,1013.317
273,2014-10-20 15:00:00,203.75,20.0,24.19038,True,1013.017
273,2014-10-20 18:00:00,204.0,20.25,26.33414,False,1014.636
273,2014-10-20 21:00:00,204.0,20.25,24.17734,False,1015.178
273,2014-10-21 00:00:00,204.25,20.25,22.63534,False,1013.785
273,2014-10-21 03:00:00,204.0,20.0,23.30814,True,1012.763
273,2014-10-21 06:00:00,204.0,20.25,22.48512,False,1014.758
273,2014-10-21 09:00:00,204.0,20.25,23.21304,False,1015.393
273,2014-10-21 12:00:00,204.0,20.25,22.55419,False,1014.383
273,2014-10-21 15:00:00,203.75,20.0,19.01341,False,1014.031
273,2014-10-21 18:00:00,204.25,20.25,21.28346,False,1015.73
273,2014-10-21 21:00:00,204.5,20.0,22.29501,False,1015.753
273,2014-10-22 00:00:00,204.5,20.0,19.37309,False,1013.306
273,2014-10-22 03:00:00,204.5,20.0,20.07283,False,1013.611
273,2014-10-22 06:00:00,204.25,20.25,19.45255,False,1015.51
273,2014-10-22 09:00:00,204.25,20.25,19.34996,True,1015.388
273,2014-10-22 12:00:00,204.0,20.25,16.83075,False,1014.655
273,2014-10-22 15:00:00,204.0,20.25,15.7704,False,1014.365
325,2014-10-10 18:00:00,165.75,25.5,19.36235,False,1020.369
325,2014-10-10 21:00:00,165.25,25.75,24.38181,False,1021.497
325,2014-10-11 00:00:00,165.0,26.25,28.04093,False,1014.203
325,2014-10-11 03:00:00,165.25,26.75,36.39833,False,1012.233
325,2014-10-11 06:00:00,165.75,27.25,47.69226,False,1016.314
325,2014-10-11 09:00:00,165.25,27.25,26.09032,False,1014.417
325,2014-10-11 12:00:00,165.25,27.5,19.5627,False,1011.718
325,2014-10-11 15:00:00,166.75,28.25,23.44376,False,1010.844
325,2014-10-11 18:00:00,167.25,28.75,25.78529,False,1003.189
325,2014-10-11 21:00:00,168.0,29.5,29.84363,False,1002.973
325,2014-10-12 00:00:00,169.25,30.5,23.81852,False,998.6443
325,2014-10-12 03:00:00,169.75,32.0,46.54402,False,990.535
325,2014-10-12 06:00:00,169.0,32.75,111.3001,False,985.2369
325,2014-10-12 09:00:00,169.5,33.5,112.8658,True,980.7219
