2015	5	30	15	12
	896	481	224.000000	30.250000	1.617026e+01
	865	504	216.250000	36.000000	1.817567e+01
	873	505	218.250000	36.250000	1.804361e+01
	906	506	226.500000	36.500000	2.485879e+01
	896	508	224.000000	37.000000	4.722814e+01
	951	515	237.750000	38.750000	1.701761e+01
	954	515	238.500000	38.750000	8.163877e+00
	963	549	240.750000	47.250000	3.286776e+01
	947	550	236.750000	47.500000	1.431622e+01
	950	550	237.500000	47.500000	2.163806e+01
	947	555	236.750000	48.750000	2.812375e+01
	932	559	233.000000	49.750000	1.979829e+01
	803	587	200.750000	56.750000	1.686717e+01
	685	595	171.250000	58.750000	2.770797e+01
	943	600	235.750000	60.000000	1.210286e+01
