2015	9	2	43	18
	981	425	245.250000	16.250000	2.176175e+01
	978	428	244.500000	17.000000	3.467643e+01
	866	432	216.500000	18.000000	1.456247e+02
	820	439	205.000000	19.750000	1.860597e+01
	821	441	205.250000	20.250000	1.369636e+01
	715	458	178.750000	24.500000	1.821524e+02
	808	465	202.000000	26.250000	1.338726e+02
	980	481	245.000000	30.250000	1.153432e+01
	983	485	245.750000	31.250000	2.078104e+01
	726	497	181.500000	34.250000	2.629307e+01
	718	501	179.500000	35.250000	1.742579e+01
	948	514	237.000000	38.500000	1.747585e+01
	758	516	189.500000	39.000000	1.267224e+01
	946	517	236.500000	39.250000	1.524953e+01
	952	517	238.000000	39.250000	1.677384e+01
	762	520	190.500000	40.000000	2.066387e+01
	771	528	192.750000	42.000000	3.065636e+01
	770	530	192.500000	42.500000	3.033194e+01
	769	533	192.250000	43.250000	2.781668e+01
	769	537	192.250000	44.250000	3.026353e+01
	770	540	192.500000	45.000000	3.046210e+01
	771	542	192.750000	45.500000	3.262173e+01
	773	545	193.250000	46.250000	3.718519e+01
	774	547	193.500000	46.750000	3.652450e+01
	775	549	193.750000	47.250000	3.086347e+01
	950	551	237.500000	47.750000	2.042214e+01
	936	555	234.000000	48.750000	1.607979e+01
	940	559	235.000000	49.750000	1.543245e+01
	777	561	194.250000	50.250000	2.404307e+01
	775	563	193.750000	50.750000	2.767787e+01
	926	568	231.500000	52.000000	1.973533e+01
	673	582	168.250000	55.500000	1.564517e+01
	804	585	201.000000	56.250000	2.359581e+01
	896	585	224.000000	56.250000	1.746303e+01
	797	588	199.250000	57.000000	1.813412e+01
	808	588	202.000000	57.000000	1.097449e+01
	880	589	220.000000	57.250000	1.562245e+01
	904	589	226.000000	57.250000	1.903145e+01
	816	590	204.000000	57.500000	1.612758e+01
	906	591	226.500000	57.750000	1.613660e+01
	883	592	220.750000	58.000000	1.943918e+01
	885	595	221.250000	58.750000	3.442949e+01
	901	595	225.250000	58.750000	1.819542e+01
